Order ID,Order Date,Customer ID,Customer Name,Region,Category,Product Name,Quantity,Sales,Profit,Year,Month,Profit Margin
ORD07880,2022-06-02,CUST9312,Customer_369,North,Electronics,Tablet,9,1884.37,-263.07,2022,6,-13.960634058067154
ORD07881,2024-10-19,CUST8150,Customer_85,East,Electronics,Laptop,8,11127.67,-1110.33,2024,10,-9.978099638109326
ORD07882,2023-12-19,CUST5068,Customer_397,South,Clothing,Shoes,1,97.17,-13.34,2023,12,-13.728517032005763
ORD07883,2024-09-11,CUST7889,Customer_386,South,Sports,Tennis Racket,1,731.63,-105.02,2024,9,-14.354250099093804
ORD07884,2022-03-09,CUST8775,Customer_177,South,Electronics,Tablet,1,374.15,-27.12,2022,3,-7.2484297741547525
ORD07885,2023-12-30,CUST4558,Customer_30,North,Electronics,Laptop,3,3684.79,249.38,2023,12,6.767821232688973
ORD07886,2023-04-25,CUST5558,Customer_485,West,Clothing,Jeans,10,13036.13,-836.94,2023,4,-6.42015690239358
ORD07887,2022-12-06,CUST3513,Customer_356,East,Electronics,Camera,1,1524.54,123.19,2022,12,8.080470174610047
ORD07888,2022-01-19,CUST8586,Customer_364,South,Sports,Football,1,849.57,-159.92,2022,1,-18.823640194451308
ORD07889,2023-11-10,CUST2717,Customer_247,North,Home & Kitchen,Cookware Set,8,8190.04,167.12,2023,11,2.0405272745920655
ORD07890,2022-10-24,CUST8708,Customer_210,East,Sports,Football,2,946.76,90.68,2022,10,9.577928936583719
ORD07891,2023-04-29,CUST8717,Customer_78,North,Home & Kitchen,Chair,10,5291.17,1070.7,2023,4,20.235600065769955
ORD07892,2023-02-08,CUST4724,Customer_287,South,Sports,Football,3,5645.67,-355.95,2023,2,-6.304831844581776
ORD07893,2023-10-14,CUST9102,Customer_168,South,Electronics,Camera,8,6718.07,-1320.21,2023,10,-19.651626136673183
ORD07894,2022-11-13,CUST9467,Customer_211,North,Home & Kitchen,Cookware Set,5,6586.9,-512.36,2022,11,-7.7784693862059555
ORD07895,2023-12-28,CUST1100,Customer_375,East,Sports,Gym Gloves,7,10292.91,2426.62,2023,12,23.57564576004259
ORD07896,2023-09-17,CUST4703,Customer_108,North,Electronics,Mobile,8,5133.65,806.22,2023,9,15.704615624360837
ORD07897,2024-10-10,CUST6317,Customer_72,North,Sports,Cricket Bat,2,3135.45,158.56,2024,10,5.057009360697827
ORD07898,2024-12-13,CUST5889,Customer_348,West,Home & Kitchen,Cookware Set,6,4338.07,147.6,2024,12,3.402434723275558
ORD07899,2023-09-18,CUST4793,Customer_329,North,Electronics,Laptop,8,13738.84,-201.54,2023,9,-1.466936073205598
ORD07900,2022-02-06,CUST5646,Customer_152,South,Electronics,Mobile,7,11091.91,2163.49,2022,2,19.50511679232882
ORD07901,2022-04-28,CUST1400,Customer_234,North,Sports,Tennis Racket,10,16599.31,3273.17,2022,4,19.718711199441422
ORD07902,2024-12-11,CUST2128,Customer_122,North,Sports,Football,10,18892.89,193.71,2024,12,1.0253063454029532
ORD07903,2023-10-04,CUST8252,Customer_108,West,Home & Kitchen,Table,5,6684.38,1521.45,2023,10,22.761273296850266
ORD07904,2024-04-16,CUST3282,Customer_124,South,Electronics,Tablet,3,2967.87,144.48,2024,4,4.868137755359904
ORD07905,2024-06-27,CUST5694,Customer_193,East,Home & Kitchen,Mixer,1,1171.24,286.11,2024,6,24.427956695468055
ORD07906,2023-04-23,CUST9840,Customer_109,South,Clothing,Jeans,6,4981.09,616.76,2023,4,12.382028833046583
ORD07907,2024-04-14,CUST4743,Customer_147,West,Clothing,Sweater,2,3145.45,-451.97,2024,4,-14.369009203770528
ORD07908,2024-10-05,CUST4636,Customer_74,West,Clothing,Sweater,6,4738.91,702.08,2024,10,14.815221221757746
ORD07909,2023-10-15,CUST3822,Customer_465,East,Clothing,Sweater,9,11458.08,-2062.81,2023,10,-18.00310348679709
ORD07910,2022-06-15,CUST7204,Customer_22,North,Electronics,Headphones,1,1437.96,-200.51,2022,6,-13.94405964004562
ORD07911,2023-12-09,CUST7362,Customer_254,West,Sports,Tennis Racket,3,3298.12,516.19,2023,12,15.651037560792211
ORD07912,2024-05-23,CUST3733,Customer_325,North,Clothing,Jeans,9,7564.1,173.09,2024,5,2.288309250274322
ORD07913,2022-04-19,CUST8687,Customer_315,North,Home & Kitchen,Mixer,3,3921.03,-778.4,2022,4,-19.851926662127042
ORD07914,2024-10-27,CUST6141,Customer_25,North,Electronics,Camera,7,10342.01,-1978.79,2024,10,-19.13351466494424
ORD07915,2022-12-04,CUST8436,Customer_450,West,Sports,Yoga Mat,4,6801.85,738.58,2022,12,10.85851643302925
ORD07916,2024-10-28,CUST9047,Customer_322,East,Electronics,Tablet,3,1585.78,318.35,2024,10,20.07529417699807
ORD07917,2023-06-08,CUST6065,Customer_393,East,Clothing,Sweater,1,1874.58,216.66,2023,6,11.557788944723619
ORD07918,2024-05-11,CUST5225,Customer_342,North,Electronics,Mobile,6,11717.53,-1456.86,2024,5,-12.433166375507465
ORD07919,2024-11-21,CUST1339,Customer_209,West,Clothing,Sweater,8,4549.64,-831.61,2024,11,-18.278589075179575
ORD07920,2023-02-19,CUST7928,Customer_143,South,Electronics,Mobile,7,8415.44,2008.14,2023,2,23.86256690083941
ORD07921,2022-12-02,CUST3581,Customer_232,West,Clothing,Sweater,7,9949.91,2000.52,2022,12,20.105910505723166
ORD07922,2024-01-06,CUST6810,Customer_302,East,Electronics,Tablet,6,235.85,43.27,2024,1,18.346406614373546
ORD07923,2024-01-08,CUST6735,Customer_90,South,Clothing,T-Shirt,2,3988.56,923.05,2024,1,23.142437370880717
ORD07924,2024-12-23,CUST1475,Customer_40,South,Electronics,Headphones,6,10898.51,-1382.63,2024,12,-12.686413096836175
ORD07925,2023-04-03,CUST9709,Customer_55,South,Clothing,Sweater,6,341.17,-36.63,2023,4,-10.7365829351936
ORD07926,2023-05-03,CUST6885,Customer_395,South,Sports,Cricket Bat,10,5753.07,1023.5,2023,5,17.79050141924225
ORD07927,2022-03-25,CUST6039,Customer_140,West,Sports,Gym Gloves,2,1372.04,-47.74,2022,3,-3.4794903938660684
ORD07928,2023-08-26,CUST6804,Customer_318,West,Home & Kitchen,Chair,1,1741.26,-14.72,2023,8,-0.8453648507402686
ORD07929,2022-02-17,CUST2601,Customer_25,East,Sports,Tennis Racket,10,11645.46,2878.38,2022,2,24.716756572947745
ORD07930,2022-08-18,CUST2954,Customer_466,South,Electronics,Headphones,2,756.3,162.34,2022,8,21.46502710564591
ORD07931,2023-12-08,CUST4008,Customer_176,North,Electronics,Camera,3,2813.13,-179.85,2023,12,-6.393234582120272
ORD07932,2022-03-24,CUST4382,Customer_152,South,Sports,Football,5,7611.61,-1285.46,2022,3,-16.88814849946332
ORD07933,2024-04-21,CUST9530,Customer_285,North,Electronics,Laptop,9,12738.45,593.94,2024,4,4.662576687116564
ORD07934,2023-01-29,CUST1202,Customer_124,East,Home & Kitchen,Chair,6,2591.5,-77.14,2023,1,-2.976654447231333
ORD07935,2024-10-24,CUST8128,Customer_181,North,Clothing,Shoes,8,4503.27,874.68,2024,10,19.42321912743406
ORD07936,2024-03-28,CUST1059,Customer_216,East,Sports,Football,1,1629.61,-73.95,2024,3,-4.537895570105731
ORD07937,2023-03-18,CUST7636,Customer_387,East,Electronics,Tablet,4,2013.9,586.15,2023,3,29.105218729827698
ORD07938,2023-11-09,CUST8992,Customer_469,North,Clothing,Jeans,1,520.6,-102.19,2023,11,-19.629273914713792
ORD07939,2024-07-07,CUST5012,Customer_228,East,Sports,Gym Gloves,1,191.94,29.3,2024,7,15.26518703761592
ORD07940,2022-12-08,CUST4417,Customer_77,South,Sports,Cricket Bat,5,2153.54,99.04,2022,12,4.598939420674796
ORD07941,2022-06-28,CUST8690,Customer_79,West,Electronics,Headphones,7,3099.96,394.08,2022,6,12.712422095768977
ORD07942,2022-04-02,CUST6439,Customer_237,South,Sports,Yoga Mat,4,3709.42,-352.57,2022,4,-9.50472041451224
ORD07943,2023-07-05,CUST8879,Customer_449,West,Home & Kitchen,Table,10,6047.77,1484.58,2023,7,24.5475605057732
ORD07944,2024-05-26,CUST1629,Customer_364,East,Clothing,T-Shirt,4,1516.99,284.14,2024,5,18.730512396258376
ORD07945,2023-07-24,CUST5071,Customer_110,East,Sports,Yoga Mat,8,15641.58,3872.35,2023,7,24.75677009611561
ORD07946,2023-07-14,CUST4838,Customer_288,North,Home & Kitchen,Chair,10,16992.84,1993.52,2023,7,11.731529279390614
ORD07947,2022-09-14,CUST5225,Customer_447,South,Home & Kitchen,Cookware Set,7,12950.92,1733.7,2022,9,13.386693763840714
ORD07948,2023-12-18,CUST6853,Customer_411,West,Home & Kitchen,Table,3,5441.75,-789.85,2023,12,-14.51463224146644
ORD07949,2022-03-23,CUST9228,Customer_52,South,Home & Kitchen,Cookware Set,1,231.9,66.56,2022,3,28.702026735661924
ORD07950,2023-09-27,CUST6903,Customer_277,East,Clothing,Sweater,5,5743.71,659.99,2023,9,11.490656735803165
ORD07951,2024-04-22,CUST9257,Customer_458,West,Clothing,Sweater,2,41.63,8.08,2024,4,19.409079990391543
ORD07952,2022-10-04,CUST6141,Customer_81,North,Sports,Football,6,5869.99,-669.2,2022,10,-11.400360136899723
ORD07953,2023-05-16,CUST9857,Customer_370,West,Home & Kitchen,Lamp,2,3931.41,-274.71,2023,5,-6.987569345349379
ORD07954,2023-05-06,CUST7092,Customer_190,East,Sports,Yoga Mat,1,884.26,212.53,2023,5,24.03478614887024
ORD07955,2022-05-09,CUST5319,Customer_125,East,Home & Kitchen,Lamp,6,9343.38,1063.53,2022,5,11.382711609717255
ORD07956,2022-02-24,CUST5474,Customer_498,West,Sports,Cricket Bat,10,2942.4,461.56,2022,2,15.686514410005437
ORD07957,2022-01-30,CUST2973,Customer_221,South,Clothing,Jacket,3,4403.21,-872.51,2022,1,-19.815316553150996
ORD07958,2024-06-03,CUST8008,Customer_123,West,Electronics,Tablet,9,3420.64,234.72,2024,6,6.861873801393892
ORD07959,2023-05-05,CUST5239,Customer_203,West,Electronics,Camera,9,5948.78,-436.28,2023,5,-7.333940740790548
ORD07960,2023-10-04,CUST6623,Customer_23,South,Electronics,Mobile,1,1118.7,-123.46,2023,10,-11.036023956377939
ORD07961,2024-08-12,CUST6114,Customer_58,North,Clothing,Sweater,6,1636.21,459.77,2024,8,28.099693804584984
ORD07962,2023-10-16,CUST5895,Customer_149,West,Electronics,Headphones,7,9157.8,2745.76,2023,10,29.98274694795694
ORD07963,2022-01-10,CUST3280,Customer_385,West,Home & Kitchen,Table,7,1792.25,-80.05,2022,1,-4.466452782814898
ORD07964,2024-04-02,CUST2812,Customer_68,South,Home & Kitchen,Mixer,8,14151.24,-1901.69,2024,4,-13.438327665985456
ORD07965,2022-10-09,CUST3273,Customer_238,East,Electronics,Camera,2,3532.54,-594.83,2022,10,-16.838592061236394
ORD07966,2024-10-22,CUST5681,Customer_298,West,Clothing,T-Shirt,1,1275.58,-114.81,2024,10,-9.000611486539457
ORD07967,2023-04-14,CUST9185,Customer_85,North,Electronics,Camera,6,4703.72,-9.6,2023,4,-0.20409378109241197
ORD07968,2024-08-05,CUST4253,Customer_294,West,Sports,Tennis Racket,4,6499.9,-276.23,2024,8,-4.249757688579825
ORD07969,2022-02-17,CUST8655,Customer_251,South,Home & Kitchen,Lamp,9,4793.0,577.49,2022,2,12.048612559983308
ORD07970,2023-10-09,CUST6918,Customer_280,West,Home & Kitchen,Lamp,3,673.93,53.4,2023,10,7.923671597940439
ORD07971,2023-03-10,CUST4241,Customer_206,East,Sports,Tennis Racket,10,2545.68,-226.2,2023,3,-8.885641557462055
ORD07972,2024-10-12,CUST5761,Customer_54,West,Sports,Cricket Bat,10,8927.56,-1177.26,2024,10,-13.186805801361178
ORD07973,2023-07-03,CUST3173,Customer_461,West,Home & Kitchen,Cookware Set,7,9776.69,2157.09,2023,7,22.06360230302894
ORD07974,2022-07-28,CUST9124,Customer_422,South,Sports,Football,1,270.73,-40.65,2022,7,-15.014959553798986
ORD07975,2022-03-17,CUST2277,Customer_185,West,Sports,Football,8,12226.17,-1917.86,2022,3,-15.686515073812975
ORD07976,2023-12-08,CUST6588,Customer_288,West,Sports,Tennis Racket,8,9974.9,2266.96,2023,12,22.726643876129085
ORD07977,2023-01-13,CUST5919,Customer_149,South,Electronics,Mobile,4,5456.21,-335.53,2023,1,-6.1495067088693425
ORD07978,2022-08-17,CUST2237,Customer_149,South,Electronics,Camera,6,11960.48,-102.23,2022,8,-0.854731582678956
ORD07979,2023-06-05,CUST4704,Customer_446,North,Sports,Gym Gloves,7,1972.36,-346.68,2023,6,-17.57691293678639
ORD07980,2023-06-07,CUST7703,Customer_447,West,Clothing,Sweater,9,5709.48,852.03,2023,6,14.923075306332626
ORD07981,2022-07-16,CUST8763,Customer_500,North,Sports,Yoga Mat,5,1064.57,-193.12,2022,7,-18.140657730351222
ORD07982,2022-01-20,CUST5144,Customer_296,East,Sports,Yoga Mat,5,3068.73,-268.33,2022,1,-8.74400810758848
ORD07983,2023-11-06,CUST3417,Customer_444,South,Clothing,Jeans,8,9133.72,-660.51,2023,11,-7.231555160438463
ORD07984,2024-08-16,CUST4207,Customer_109,West,Electronics,Headphones,5,346.68,37.75,2024,8,10.889004269066573
ORD07985,2023-08-20,CUST8412,Customer_80,West,Electronics,Tablet,7,8972.75,1725.19,2023,8,19.226992839430498
ORD07986,2022-12-14,CUST8885,Customer_287,South,Clothing,Sweater,10,6703.21,-431.73,2022,12,-6.440645601137366
ORD07987,2024-07-29,CUST7687,Customer_116,West,Clothing,Sweater,4,5038.27,931.39,2024,7,18.486305815289768
ORD07988,2023-05-02,CUST2491,Customer_239,East,Electronics,Headphones,9,11298.55,2967.89,2023,5,26.267883932008974
ORD07989,2024-09-26,CUST1537,Customer_14,West,Clothing,Jeans,8,6035.61,935.97,2024,9,15.507463205873146
ORD07990,2022-09-08,CUST9438,Customer_320,East,Sports,Yoga Mat,3,5826.02,-1028.4,2022,9,-17.65184465552813
ORD07991,2022-01-31,CUST9756,Customer_280,North,Sports,Yoga Mat,1,1900.44,-375.51,2022,1,-19.759108416998167
ORD07992,2022-07-07,CUST5830,Customer_431,West,Clothing,Shoes,7,8396.42,1434.33,2022,7,17.08263760031061
ORD07993,2022-07-07,CUST8833,Customer_183,East,Sports,Football,9,8476.76,-1640.69,2022,7,-19.355154563772007
ORD07994,2022-04-18,CUST3739,Customer_74,East,Sports,Cricket Bat,1,894.25,187.44,2022,4,20.96058149287112
ORD07995,2022-02-22,CUST3070,Customer_182,North,Sports,Football,3,3402.37,73.44,2022,2,2.1584954017346734
ORD07996,2024-05-12,CUST7737,Customer_195,East,Clothing,Jacket,4,3381.61,-475.87,2024,5,-14.072291009312131
ORD07997,2024-01-27,CUST7256,Customer_117,East,Clothing,Sweater,10,13668.58,3949.25,2024,1,28.892906212642426
ORD07998,2022-09-30,CUST3013,Customer_397,North,Sports,Tennis Racket,8,14194.15,2419.05,2022,9,17.04258444500023
ORD07999,2022-06-28,CUST1506,Customer_255,North,Electronics,Headphones,2,3067.2,508.32,2022,6,16.572769953051644
ORD08000,2023-08-22,CUST4713,Customer_341,East,Clothing,Shoes,6,551.24,-38.11,2023,8,-6.913504099847616
ORD08001,2024-11-07,CUST3456,Customer_447,South,Sports,Yoga Mat,10,17291.11,3963.98,2024,11,22.92495970472688
ORD08002,2023-08-13,CUST2156,Customer_258,South,Clothing,Jeans,3,5427.0,1009.59,2023,8,18.603095632946378
ORD08003,2023-08-13,CUST5494,Customer_472,South,Clothing,Shoes,5,3555.49,190.36,2023,8,5.35397371389035
ORD08004,2022-11-29,CUST2607,Customer_237,East,Clothing,Sweater,4,7604.38,2156.15,2022,11,28.354053847913967
ORD08005,2024-02-04,CUST3752,Customer_169,North,Electronics,Laptop,1,220.37,56.97,2024,2,25.851976221808776
ORD08006,2022-06-05,CUST6354,Customer_173,West,Clothing,Jeans,1,534.91,139.16,2022,6,26.015591407900395
ORD08007,2022-01-31,CUST3614,Customer_68,West,Home & Kitchen,Mixer,4,7054.57,-1338.76,2022,1,-18.977202012312585
ORD08008,2024-06-24,CUST5264,Customer_457,North,Clothing,Sweater,1,1171.98,-116.48,2024,6,-9.938736155907097
ORD08009,2024-12-06,CUST9722,Customer_165,East,Clothing,Jacket,10,1747.59,-234.56,2024,12,-13.421912462305233
ORD08010,2022-09-22,CUST7284,Customer_272,East,Home & Kitchen,Chair,9,12433.71,1688.1,2022,9,13.576800488349816
ORD08011,2024-06-02,CUST6071,Customer_195,North,Clothing,Jeans,5,6159.16,-238.78,2024,6,-3.876827359575007
ORD08012,2024-10-19,CUST7999,Customer_2,North,Clothing,Jeans,9,2697.21,-222.4,2024,10,-8.245557446398315
ORD08013,2023-05-01,CUST5245,Customer_284,North,Home & Kitchen,Chair,7,13971.62,3831.73,2023,5,27.425094584593623
ORD08014,2023-05-24,CUST9965,Customer_52,West,Sports,Cricket Bat,6,10360.19,268.25,2023,5,2.5892382282564315
ORD08015,2023-10-13,CUST9137,Customer_240,East,Clothing,Jeans,7,9175.95,-849.6,2023,10,-9.258986807905448
ORD08016,2024-09-15,CUST2644,Customer_388,North,Sports,Football,5,2720.34,68.52,2024,9,2.5188027967092346
ORD08017,2024-09-14,CUST6017,Customer_200,East,Electronics,Headphones,8,8891.54,-520.76,2024,9,-5.856803208443081
ORD08018,2022-10-23,CUST8512,Customer_204,East,Sports,Tennis Racket,2,1671.96,364.11,2022,10,21.777434866862844
ORD08019,2023-07-24,CUST4799,Customer_305,North,Clothing,Shoes,2,190.0,7.56,2023,7,3.9789473684210526
ORD08020,2024-09-05,CUST1856,Customer_13,West,Clothing,Jacket,7,5034.05,196.65,2024,9,3.906397433478015
ORD08021,2024-02-01,CUST6167,Customer_443,South,Electronics,Laptop,5,9353.16,466.91,2024,2,4.992002702829846
ORD08022,2023-01-04,CUST9521,Customer_295,North,Clothing,Jeans,10,15959.2,2601.5,2023,1,16.300942403127973
ORD08023,2022-05-01,CUST1687,Customer_356,East,Electronics,Tablet,8,9965.82,-705.78,2022,5,-7.08200629752494
ORD08024,2023-04-02,CUST4839,Customer_217,South,Sports,Cricket Bat,1,660.25,47.25,2023,4,7.15638015903067
ORD08025,2024-06-04,CUST6888,Customer_332,East,Sports,Yoga Mat,1,733.53,108.13,2024,6,14.741046719288917
ORD08026,2022-10-25,CUST1890,Customer_495,South,Electronics,Laptop,2,1819.63,321.11,2022,10,17.646994169144275
ORD08027,2024-08-29,CUST1578,Customer_370,North,Home & Kitchen,Chair,6,6618.68,-1172.92,2024,8,-17.721358337311973
ORD08028,2024-05-31,CUST2900,Customer_132,North,Home & Kitchen,Mixer,6,10744.37,2487.42,2024,5,23.150915316579752
ORD08029,2023-11-24,CUST5657,Customer_378,East,Sports,Tennis Racket,6,8276.93,1196.62,2023,11,14.45729274018265
ORD08030,2022-02-13,CUST7218,Customer_191,South,Sports,Gym Gloves,5,7162.02,1532.9,2022,2,21.40317954990352
ORD08031,2024-05-18,CUST4982,Customer_288,South,Sports,Football,4,4028.92,-346.22,2024,5,-8.593369935367296
ORD08032,2022-11-22,CUST6156,Customer_438,South,Clothing,Shoes,5,1619.57,106.9,2022,11,6.600517421290837
ORD08033,2022-08-09,CUST3238,Customer_203,West,Electronics,Tablet,6,6619.46,1884.85,2022,8,28.474377063990115
ORD08034,2024-10-30,CUST5080,Customer_6,South,Home & Kitchen,Cookware Set,9,6864.27,-516.09,2024,10,-7.518497961181597
ORD08035,2022-04-06,CUST7123,Customer_288,South,Clothing,Jacket,8,7671.84,341.7,2022,4,4.453951073015078
ORD08036,2024-01-04,CUST2107,Customer_258,West,Electronics,Tablet,5,3259.01,579.51,2024,1,17.781780356611364
ORD08037,2023-01-06,CUST6678,Customer_424,West,Sports,Yoga Mat,6,972.61,-134.86,2023,1,-13.865783818796848
ORD08038,2022-06-19,CUST4145,Customer_142,West,Home & Kitchen,Cookware Set,7,4629.08,-854.14,2022,6,-18.451614575682427
ORD08039,2024-02-19,CUST6241,Customer_252,West,Electronics,Mobile,7,649.85,28.39,2024,2,4.368700469339078
ORD08040,2022-09-19,CUST5026,Customer_314,South,Sports,Gym Gloves,7,1143.67,182.64,2022,9,15.969641592417391
ORD08041,2022-04-23,CUST6379,Customer_415,East,Clothing,Shoes,8,10438.04,-12.44,2022,4,-0.11917946281102582
ORD08042,2022-12-18,CUST5553,Customer_426,North,Electronics,Laptop,1,100.26,-17.28,2022,12,-17.235188509874327
ORD08043,2024-05-04,CUST7433,Customer_436,South,Electronics,Mobile,4,7758.62,1548.22,2024,5,19.954837329318874
ORD08044,2023-06-13,CUST6073,Customer_134,East,Home & Kitchen,Chair,6,5823.14,757.73,2023,6,13.012395374316949
ORD08045,2022-02-11,CUST4799,Customer_37,North,Electronics,Headphones,6,4394.87,-551.28,2022,2,-12.543715741307478
ORD08046,2023-06-05,CUST4642,Customer_203,West,Electronics,Headphones,2,2459.87,651.98,2023,6,26.504652684897984
ORD08047,2023-09-20,CUST5600,Customer_413,South,Sports,Cricket Bat,7,5740.97,-656.46,2023,9,-11.434653029017744
ORD08048,2023-06-05,CUST3335,Customer_13,North,Home & Kitchen,Lamp,5,6856.86,2015.78,2023,6,29.39800433434546
ORD08049,2022-12-29,CUST3204,Customer_127,North,Sports,Cricket Bat,2,2149.59,140.99,2022,12,6.558925190385143
ORD08050,2024-01-13,CUST3234,Customer_170,West,Electronics,Tablet,4,7130.21,1158.7,2024,1,16.25057326502305
ORD08051,2022-10-11,CUST6372,Customer_381,North,Electronics,Headphones,7,1897.17,-280.71,2022,10,-14.796249150049809
ORD08052,2022-03-27,CUST6003,Customer_236,West,Home & Kitchen,Lamp,5,8923.31,744.71,2022,3,8.34566993638011
ORD08053,2023-06-25,CUST8811,Customer_303,North,Sports,Gym Gloves,5,5203.59,-331.39,2023,6,-6.368487909308765
ORD08054,2024-02-17,CUST1302,Customer_276,East,Home & Kitchen,Mixer,2,3687.42,1030.85,2024,2,27.95586073731769
ORD08055,2022-08-27,CUST3953,Customer_166,South,Sports,Football,3,2790.93,170.36,2022,8,6.104058503796226
ORD08056,2022-10-11,CUST5651,Customer_236,West,Home & Kitchen,Mixer,1,751.57,151.21,2022,10,20.119217105525767
ORD08057,2024-01-05,CUST1971,Customer_245,North,Clothing,Jacket,2,1898.1,479.18,2024,1,25.245245245245247
ORD08058,2024-09-18,CUST2696,Customer_146,North,Sports,Yoga Mat,5,7864.82,1958.77,2024,9,24.90546509646756
ORD08059,2022-06-06,CUST7743,Customer_263,East,Home & Kitchen,Cookware Set,4,4795.1,-486.46,2022,6,-10.144939625868073
ORD08060,2023-02-16,CUST2216,Customer_348,North,Home & Kitchen,Lamp,7,2416.63,414.33,2023,2,17.144949785445018
ORD08061,2024-12-07,CUST2549,Customer_248,North,Electronics,Laptop,8,8977.29,941.56,2024,12,10.488243111228442
ORD08062,2024-08-27,CUST8338,Customer_316,North,Home & Kitchen,Mixer,10,12370.54,2227.52,2024,8,18.00665128603925
ORD08063,2023-06-09,CUST9038,Customer_30,South,Sports,Football,8,10778.51,2904.0,2023,6,26.942499473489377
ORD08064,2024-12-23,CUST8402,Customer_84,North,Home & Kitchen,Cookware Set,5,1893.67,-182.32,2024,12,-9.627865467584108
ORD08065,2024-08-22,CUST1010,Customer_40,South,Clothing,Jacket,8,10759.03,-1613.22,2024,8,-14.994102628210907
ORD08066,2024-10-07,CUST7713,Customer_146,East,Sports,Cricket Bat,2,3628.69,584.72,2024,10,16.11380415521855
ORD08067,2024-09-07,CUST6181,Customer_130,West,Clothing,T-Shirt,3,811.57,15.03,2024,9,1.8519659425557868
ORD08068,2022-09-21,CUST7939,Customer_275,East,Clothing,Jacket,3,2047.28,0.95,2022,9,0.04640303231604861
ORD08069,2024-03-07,CUST7557,Customer_75,East,Home & Kitchen,Lamp,10,18216.03,-2361.31,2024,3,-12.962813521936448
ORD08070,2022-10-08,CUST4769,Customer_3,West,Home & Kitchen,Lamp,8,943.88,-111.97,2022,10,-11.86273678857482
ORD08071,2023-03-23,CUST8046,Customer_222,North,Sports,Cricket Bat,10,3540.11,723.61,2023,3,20.440325300626252
ORD08072,2024-10-27,CUST2569,Customer_389,North,Electronics,Mobile,1,725.27,14.39,2024,10,1.984088684214155
ORD08073,2022-12-08,CUST6083,Customer_214,North,Clothing,Jacket,5,2794.06,-553.5,2022,12,-19.80988239336306
ORD08074,2023-05-19,CUST8184,Customer_148,North,Clothing,Sweater,10,9169.54,2028.72,2023,5,22.124555866488393
ORD08075,2024-08-18,CUST8090,Customer_338,East,Clothing,Sweater,6,5808.28,41.63,2024,8,0.7167354190913662
ORD08076,2022-05-07,CUST5687,Customer_448,South,Home & Kitchen,Mixer,2,2104.32,22.78,2022,5,1.0825349756690998
ORD08077,2024-06-24,CUST9597,Customer_230,West,Home & Kitchen,Chair,5,8551.58,1769.92,2024,6,20.696994005786067
ORD08078,2024-07-18,CUST3737,Customer_393,East,Electronics,Tablet,3,4195.38,237.24,2024,7,5.654791699440813
ORD08079,2022-07-11,CUST8743,Customer_397,West,Electronics,Laptop,9,15427.34,-1534.67,2022,7,-9.947729161346027
ORD08080,2022-03-15,CUST5955,Customer_319,South,Sports,Football,3,2628.41,292.21,2022,3,11.117367533984424
ORD08081,2023-12-16,CUST1825,Customer_19,South,Sports,Cricket Bat,4,4787.87,136.09,2023,12,2.8423912929966773
ORD08082,2023-11-18,CUST1708,Customer_231,East,Electronics,Camera,7,8640.46,-497.43,2023,11,-5.756985160512288
ORD08083,2024-04-13,CUST5176,Customer_301,South,Electronics,Camera,6,221.05,-17.97,2024,4,-8.129382492648721
ORD08084,2024-07-11,CUST7538,Customer_112,South,Home & Kitchen,Cookware Set,10,13091.3,-2032.94,2024,7,-15.52893906640288
ORD08085,2023-07-01,CUST1013,Customer_145,East,Sports,Gym Gloves,6,10790.25,-1190.93,2023,7,-11.03709367252844
ORD08086,2023-04-30,CUST3657,Customer_226,West,Electronics,Laptop,1,749.16,16.26,2023,4,2.1704308825884993
ORD08087,2023-06-14,CUST9681,Customer_271,East,Electronics,Tablet,4,7281.96,-570.5,2023,6,-7.834429192140578
ORD08088,2022-05-23,CUST6035,Customer_192,West,Clothing,T-Shirt,3,107.66,29.8,2022,5,27.679732491175923
ORD08089,2023-04-25,CUST8308,Customer_340,North,Clothing,Shoes,6,9557.76,-1007.13,2023,4,-10.5373016271595
ORD08090,2022-05-24,CUST3055,Customer_85,West,Clothing,Jacket,3,1927.24,497.12,2022,5,25.794400282268942
ORD08091,2023-11-04,CUST3414,Customer_301,North,Sports,Football,1,265.2,17.96,2023,11,6.772247360482655
ORD08092,2022-08-10,CUST8882,Customer_113,West,Electronics,Camera,3,4867.98,-793.37,2022,8,-16.29772513445002
ORD08093,2022-05-01,CUST7577,Customer_471,West,Electronics,Mobile,5,1318.87,-246.32,2022,5,-18.676594357290714
ORD08094,2024-12-04,CUST3666,Customer_328,West,Sports,Gym Gloves,2,395.74,-17.55,2024,12,-4.434729873149037
ORD08095,2023-05-29,CUST9696,Customer_141,West,Clothing,Sweater,7,11260.65,-896.99,2023,5,-7.965703578390235
ORD08096,2023-05-21,CUST2896,Customer_122,South,Clothing,Shoes,9,8577.83,1019.84,2023,5,11.88925404210622
ORD08097,2024-06-11,CUST6472,Customer_371,East,Electronics,Headphones,1,439.05,115.22,2024,6,26.243024712447326
ORD08098,2024-11-13,CUST9418,Customer_325,North,Sports,Yoga Mat,6,9581.35,-1741.74,2024,11,-18.178440407666976
ORD08099,2022-08-06,CUST7770,Customer_324,East,Clothing,Shoes,4,4970.64,1268.94,2022,8,25.528704553136016
ORD08100,2024-01-20,CUST3983,Customer_452,East,Sports,Gym Gloves,2,3177.73,595.88,2024,1,18.751750463381093
